Row ID,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating
1742_FIFA23,237003,S. Birindelli,22,https://cdn.sofifa.net/players/237/003/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,75,83,AC Monza,https://cdn.sofifa.net/teams/111811/30.png,€12M,€33K,1896,Right,1,4,3,High/ Medium,Normal (170-185),No,"<span class=""pos pos12"">RM","Jul 7, 2022",nan,2026,175cm,70kg,€24M,19,nan
1743_FIFA23,267594,D. Jurásek,21,https://cdn.sofifa.net/players/267/594/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,71,77,SK Slavia Praha,https://cdn.sofifa.net/teams/266/30.png,€2.8M,€550,1896,Left,1,2,2,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Feb 10, 2022",nan,2026,183cm,76kg,€6.7M,33,nan
1744_FIFA23,175105,15 W. Palacios,29,https://cdn.sofifa.net/players/175/105/15_60.png,Honduras,https://cdn.sofifa.net/flags/hn.png,65,65,Stoke City,https://cdn.sofifa.net/teams/1806/30.png,€475K,€6K,1896,Right,2,3,2,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos29"">RES","Aug 1, 2011",nan,2015,178cm,71kg,nan,8,nan
1745_FIFA23,253574,22 C. Melgar,26,https://cdn.sofifa.net/players/253/574/22_60.png,Bolivia,https://cdn.sofifa.net/flags/bo.png,70,71,Club Bolívar,https://cdn.sofifa.net/teams/110968/30.png,€1.9M,€750,1896,Right,1,3,4,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 1, 2022",nan,2022,172cm,67kg,€4.2M,18,nan
1746_FIFA23,234570,Jota,23,https://cdn.sofifa.net/players/234/570/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,76,83,Celtic,https://cdn.sofifa.net/teams/78/30.png,€15M,€46K,1896,Right,1,4,5,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos23"">RW","Aug 31, 2021",nan,2027,175cm,67kg,€30M,17,nan
1747_FIFA23,192366,N. Otamendi,34,https://cdn.sofifa.net/players/192/366/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,81,81,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,€8.5M,€18K,1896,Right,3,3,2,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos4"">RCB","Sep 29, 2020",nan,2023,182cm,78kg,€17M,30,nan
1748_FIFA23,203431,22 Leandro,28,https://cdn.sofifa.net/players/203/431/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,72,72,FC Tokyo,https://cdn.sofifa.net/teams/101150/30.png,€2.4M,€9K,1896,Right,1,3,3,Medium/ Low,Normal (170-185),No,"<span class=""pos pos29"">RES","Jan 9, 2021",nan,2023,177cm,78kg,€3M,20,nan
1749_FIFA23,177358,M. Schneiderlin,32,https://cdn.sofifa.net/players/177/358/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,74,OGC Nice,https://cdn.sofifa.net/teams/72/30.png,€2.8M,€31K,1896,Right,2,4,3,Low/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB","Jul 1, 2020",nan,2023,186cm,79kg,€5.3M,6,nan
1750_FIFA23,226380,Hwang Hee Chan,26,https://cdn.sofifa.net/players/226/380/23_60.png,Korea Republic,https://cdn.sofifa.net/flags/kr.png,77,78,Wolverhampton Wanderers,https://cdn.sofifa.net/teams/110/30.png,€12.5M,€77K,1896,Right,1,4,3,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos27"">LW","Jul 1, 2022",nan,2026,177cm,77kg,€24.7M,11,nan
1751_FIFA23,1046,14 J. Rothen,35,https://cdn.sofifa.net/players/001/046/14_60.png,France,https://cdn.sofifa.net/flags/fr.png,71,71,Stade Malherbe Caen,https://cdn.sofifa.net/teams/210/30.png,€325K,€15K,1896,Left,2,2,3,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB","Jul 7, 2013",nan,2014,177cm,74kg,nan,25,nan
1752_FIFA23,191066,21 F. Kroos,29,https://cdn.sofifa.net/players/191/066/21_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,68,Eintracht Braunschweig,https://cdn.sofifa.net/teams/110500/30.png,€1.2M,€7K,1895,Right,1,3,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos18"">CAM","Sep 4, 2020",nan,2022,184cm,80kg,€1.9M,18,nan
1753_FIFA23,231554,J. Justin,24,https://cdn.sofifa.net/players/231/554/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,76,79,Leicester City,https://cdn.sofifa.net/teams/95/30.png,€9.5M,€52K,1895,Right,1,4,3,High/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB","Jun 28, 2019",nan,2026,183cm,80kg,€18.8M,2,nan
1754_FIFA23,225659,G. Rodríguez,27,https://cdn.sofifa.net/players/225/659/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,81,82,Real Betis Balompié,https://cdn.sofifa.net/teams/449/30.png,€26.5M,€30K,1895,Right,1,4,2,Medium/ High,Lean (185+),Yes,"<span class=""pos pos9"">RDM","Jan 14, 2020",nan,2024,185cm,80kg,€57.6M,21,nan
1755_FIFA23,264335,D. Samek,18,https://cdn.sofifa.net/players/264/335/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,69,80,Lecce,https://cdn.sofifa.net/teams/347/30.png,€2.8M,€2K,1895,Right,1,4,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 31, 2022",nan,2023,184cm,80kg,€5.6M,20,nan
1756_FIFA23,206436,Y. Benzia,27,https://cdn.sofifa.net/players/206/436/23_60.png,Algeria,https://cdn.sofifa.net/flags/dz.png,71,72,Dijon FCO,https://cdn.sofifa.net/teams/110569/30.png,€2.2M,€6K,1895,Right,2,4,4,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jan 31, 2020",nan,2023,179cm,77kg,€4M,31,nan
1757_FIFA23,215443,22 P. Zinckernagel,26,https://cdn.sofifa.net/players/215/443/22_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,74,74,Nottingham Forest,https://cdn.sofifa.net/teams/14/30.png,€4.6M,€43K,1895,Right,1,3,4,High/ Medium,Normal (170-185),No,"<span class=""pos pos18"">CAM",nan,"<a href=""/team/1795/watford/"">Watford</a>","Jun 30, 2022",175cm,70kg,nan,11,nan
1758_FIFA23,229900,S. Lauper,25,https://cdn.sofifa.net/players/229/900/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,70,75,BSC Young Boys,https://cdn.sofifa.net/teams/900/30.png,€2.1M,€11K,1895,Right,1,3,2,Medium/ Medium,Lean (185+),No,"<span class=""pos pos28"">SUB","Jul 1, 2018",nan,2025,186cm,73kg,€3.3M,30,nan
1759_FIFA23,144429,O. Wendt,36,https://cdn.sofifa.net/players/144/429/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,68,68,IFK Göteborg,https://cdn.sofifa.net/teams/319/30.png,€275K,€2K,1894,Left,1,3,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos7"">LB","Jul 15, 2021",nan,2022,181cm,82kg,€344K,17,nan
1760_FIFA23,202331,F. Quignon,29,https://cdn.sofifa.net/players/202/331/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,72,72,FC Dallas,https://cdn.sofifa.net/teams/695/30.png,€2M,€6K,1894,Left,1,3,3,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jun 14, 2021",nan,2023,178cm,73kg,€3M,5,nan
1761_FIFA23,230463,Simão Acunha,34,https://cdn.sofifa.net/players/230/463/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,76,76,Clube Atlético Mineiro,https://cdn.sofifa.net/teams/1035/30.png,€3.5M,€33K,1894,Right,1,2,4,High/ Low,Lean (170-185),No,"<span class=""pos pos18"">CAM","Jun 20, 2022",nan,2025,178cm,71kg,€6.3M,18,nan
1762_FIFA23,242530,N. Okafor,22,https://cdn.sofifa.net/players/242/530/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,75,83,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€12.5M,€25K,1894,Right,1,4,4,High/ Medium,Normal (185+),No,"<span class=""pos pos26"">LS","Jan 31, 2020",nan,2024,185cm,85kg,€21.3M,77,nan
1763_FIFA23,236918,A. Dreyer,24,https://cdn.sofifa.net/players/236/918/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,74,80,FC Midtjylland,https://cdn.sofifa.net/teams/1516/30.png,€6.5M,€23K,1894,Left,1,3,3,Medium/ Medium,Stocky (170-185),No,"<span class=""pos pos25"">ST","Jul 6, 2022",nan,2026,174cm,69kg,€9.8M,36,nan
1764_FIFA23,206058,M. De Sciglio,29,https://cdn.sofifa.net/players/206/058/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,76,76,Juventus,https://cdn.sofifa.net/teams/45/30.png,€6.5M,€75K,1894,Right,2,4,3,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB","Jul 20, 2017",nan,2025,182cm,78kg,€11.1M,2,nan
1765_FIFA23,215107,H. Villalba,27,https://cdn.sofifa.net/players/215/107/23_60.png,Paraguay,https://cdn.sofifa.net/flags/py.png,72,72,Club Libertad,https://cdn.sofifa.net/teams/111008/30.png,€2.5M,€750,1894,Left,1,4,4,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB","Jan 31, 2020",nan,2022,178cm,76kg,€5.5M,15,nan
1766_FIFA23,212947,J. Cabot,28,https://cdn.sofifa.net/players/212/947/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,75,Racing Club de Lens,https://cdn.sofifa.net/teams/64/30.png,€5.5M,€30K,1894,Right,1,3,3,High/ Medium,Normal (170-),No,"<span class=""pos pos28"">SUB","Jul 7, 2022",nan,2026,164cm,64kg,€10.5M,19,nan
1767_FIFA23,225310,B. Thompson,26,https://cdn.sofifa.net/players/225/310/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,67,69,Peterborough United,https://cdn.sofifa.net/teams/1938/30.png,€1.3M,€5K,1894,Right,1,3,3,High/ High,Stocky (170-185),No,"<span class=""pos pos28"">SUB","Jul 1, 2022",nan,2024,171cm,78kg,€2.4M,24,nan
1768_FIFA23,239818,Rúben Dias,25,https://cdn.sofifa.net/players/239/818/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,88,91,Manchester City,https://cdn.sofifa.net/teams/10/30.png,€107.5M,€230K,1894,Right,3,4,2,Medium/ High,Normal (185+),Yes,"<span class=""pos pos4"">RCB","Sep 29, 2020",nan,2027,187cm,82kg,€206.9M,3,nan
1769_FIFA23,231235,K. Amian,24,https://cdn.sofifa.net/players/231/235/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,78,Spezia,https://cdn.sofifa.net/teams/110741/30.png,€5.5M,€13K,1894,Right,1,3,2,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES","Jul 22, 2021",nan,2026,180cm,78kg,€10.3M,27,nan
1770_FIFA23,253287,22 G. Neves,22,https://cdn.sofifa.net/players/253/287/22_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,73,78,Club Nacional de Football,https://cdn.sofifa.net/teams/111325/30.png,€4.7M,€950,1893,Right,1,4,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos15"">LCM","Jan 1, 2018",nan,2021,171cm,72kg,€10.5M,8,nan
1771_FIFA23,227234,L. Tousart,25,https://cdn.sofifa.net/players/227/234/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,80,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,€7.5M,€24K,1893,Right,2,3,2,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB","Jan 27, 2020",nan,2025,185cm,83kg,€13.3M,29,nan
1772_FIFA23,253945,21 Afsha,24,https://cdn.sofifa.net/players/253/945/21_60.png,Egypt,https://cdn.sofifa.net/flags/eg.png,71,75,,https://cdn.sofifa.net/flags/eg.png,€0,€0,1893,Right,1,4,2,High/ Medium,Lean (170-),No,"<span class=""pos pos18"">CAM",nan,nan,nan,168cm,66kg,nan,22,nan
1773_FIFA23,264707,M. Avilés,35,https://cdn.sofifa.net/players/264/707/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,69,69,Independiente Petrolero,https://cdn.sofifa.net/teams/115517/30.png,€550K,€500,1893,Right,1,3,3,High/ High,Lean (170-185),No,"<span class=""pos pos13"">RCM","Jan 7, 2021",nan,2022,180cm,80kg,€1.2M,8,nan
1774_FIFA23,203324,16 Rodrigo Caio,21,https://cdn.sofifa.net/players/203/324/16_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,80,São Paulo,https://cdn.sofifa.net/teams/598/30.png,€4.7M,€50K,1893,Right,1,3,2,High/ Medium,Lean (170-185),No,"<span class=""pos pos4"">RCB","Jan 1, 2011",nan,2018,182cm,70kg,nan,3,nan
1775_FIFA23,189560,Iborra,34,https://cdn.sofifa.net/players/189/560/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/30.png,€1.9M,€26K,1893,Right,2,4,3,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos10"">CDM",nan,"<a href=""/team/483/villarreal-cf/"">Villarreal CF</a>","Jun 30, 2023",190cm,80kg,nan,5,nan
1776_FIFA23,208054,L. Fernández,31,https://cdn.sofifa.net/players/208/054/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,70,70,Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/30.png,€1.3M,€9K,1893,Right,1,5,3,Medium/ Low,Normal (170-185),No,"<span class=""pos pos28"">SUB","Feb 1, 2022",nan,2023,176cm,74kg,€2M,9,nan
1777_FIFA23,241522,J. Wind,23,https://cdn.sofifa.net/players/241/522/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,76,82,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,€12M,€38K,1893,Right,1,3,3,High/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB","Jan 31, 2022",nan,2026,190cm,82kg,€22.8M,23,nan
1778_FIFA23,215911,A. Hatem,31,https://cdn.sofifa.net/players/215/911/23_60.png,Qatar,https://cdn.sofifa.net/flags/qa.png,71,71,,https://cdn.sofifa.net/flags/qa.png,€0,€0,1893,Left,1,5,3,High/ Medium,Normal (170-185),No,"<span class=""pos pos15"">LCM",nan,nan,nan,183cm,76kg,nan,6,nan
1779_FIFA23,205589,C. Thompson,28,https://cdn.sofifa.net/players/205/589/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,66,66,Wycombe Wanderers,https://cdn.sofifa.net/teams/1933/30.png,€850K,€3K,1893,Right,1,3,2,Medium/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 14, 2018",nan,2023,178cm,77kg,€1.5M,8,nan
1780_FIFA23,214692,C. Cueva,30,https://cdn.sofifa.net/players/214/692/23_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,75,75,Al Fateh,https://cdn.sofifa.net/teams/112390/30.png,€5.5M,€30K,1893,Right,2,4,3,Medium/ Medium,Normal (170-),No,"<span class=""pos pos27"">LW","Jan 25, 2021",nan,2025,168cm,61kg,€9.1M,10,nan
1781_FIFA23,227995,L. Walsh,24,https://cdn.sofifa.net/players/227/995/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,68,73,Swansea City,https://cdn.sofifa.net/teams/1960/30.png,€1.8M,€10K,1893,Right,1,3,3,High/ Medium,Normal (170-),No,"<span class=""pos pos28"">SUB","Jul 8, 2021",nan,2024,168cm,65kg,€3.6M,28,nan
1782_FIFA23,219259,R. Brown,26,https://cdn.sofifa.net/players/219/259/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,66,68,Forest Green Rovers,https://cdn.sofifa.net/teams/561/30.png,€1.1M,€4K,1893,Right,1,4,3,High/ Medium,Lean (170-185),No,"<span class=""pos pos18"">CAM","Jul 1, 2022",nan,2024,175cm,78kg,€2M,29,nan
1783_FIFA23,266689,Y. Rodríguez,29,https://cdn.sofifa.net/players/266/689/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,72,72,Club Nacional de Football,https://cdn.sofifa.net/teams/111325/30.png,€2M,€650,1893,Right,1,3,2,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos13"">RCM","Jan 21, 2022",nan,2022,175cm,72kg,€4.4M,5,nan
1784_FIFA23,202107,A. Morales,32,https://cdn.sofifa.net/players/202/107/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,71,71,New York City FC,https://cdn.sofifa.net/teams/112828/30.png,€1.2M,€5K,1893,Right,1,3,3,Medium/ High,Normal (170-185),Yes,"<span class=""pos pos9"">RDM","Apr 7, 2021",nan,2023,183cm,77kg,€1.8M,7,nan
1785_FIFA23,234100,G. Escobar,25,https://cdn.sofifa.net/players/234/100/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,73,76,UD Ibiza,https://cdn.sofifa.net/teams/113981/30.png,€3.7M,€7K,1893,Left,1,2,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos7"">LB","Aug 24, 2021",nan,2023,171cm,70kg,€6M,24,nan
1786_FIFA23,242974,K. Sessa,21,https://cdn.sofifa.net/players/242/974/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,75,1. FC Heidenheim 1846,https://cdn.sofifa.net/teams/111235/30.png,€2.4M,€7K,1893,Right,1,3,3,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB","Mar 16, 2018",nan,2024,175cm,70kg,€4.2M,16,nan
1787_FIFA23,204152,J. Jønsson,29,https://cdn.sofifa.net/players/204/152/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,74,74,AEK Athens,https://cdn.sofifa.net/teams/278/30.png,€3.6M,€1K,1893,Right,1,3,2,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos13"">RCM","Jul 6, 2022",nan,2026,182cm,76kg,€7.9M,6,nan
1788_FIFA23,224019,Pedro Chirivella,25,https://cdn.sofifa.net/players/224/019/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,77,80,FC Nantes,https://cdn.sofifa.net/teams/71/30.png,€12.5M,€24K,1893,Right,1,3,3,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM","Jul 1, 2020",nan,2026,178cm,66kg,€25.9M,5,nan
1789_FIFA23,225189,S. Bastoni,25,https://cdn.sofifa.net/players/225/189/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,72,74,Spezia,https://cdn.sofifa.net/teams/110741/30.png,€2.7M,€12K,1893,Left,1,2,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos10"">CDM","Jul 1, 2014",nan,2025,181cm,74kg,€5.1M,20,nan
1790_FIFA23,190445,17 E. Frimpong,24,https://cdn.sofifa.net/players/190/445/17_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,69,74,Arsenal Tula,https://cdn.sofifa.net/teams/110756/30.png,€1.3M,€15K,1892,Right,1,3,2,High/ High,Stocky (170-185),No,"<span class=""pos pos28"">SUB","Aug 8, 2016",nan,2018,180cm,70kg,nan,16,nan
1791_FIFA23,242393,B. Hussein,22,https://cdn.sofifa.net/players/242/393/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,71,78,AIK,https://cdn.sofifa.net/teams/433/30.png,€3.8M,€5K,1892,Right,1,3,3,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos15"">LCM","Jan 29, 2018",nan,2023,175cm,70kg,€5.5M,8,nan
1792_FIFA23,251412,S. Weissman,26,https://cdn.sofifa.net/players/251/412/23_60.png,Israel,https://cdn.sofifa.net/flags/il.png,76,79,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,€10M,€25K,1892,Right,1,4,3,High/ Medium,Stocky (170-185),No,"<span class=""pos pos25"">ST","Aug 31, 2020",nan,2024,174cm,79kg,€22.8M,9,nan
1793_FIFA23,244393,Gonzalo Villar,24,https://cdn.sofifa.net/players/244/393/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,74,80,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,€6.5M,€40K,1892,Right,1,3,4,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos28"">SUB",nan,"<a href=""/team/52/roma/"">Roma</a>","Jun 30, 2023",181cm,73kg,nan,4,nan
1794_FIFA23,241497,C. Dagba,23,https://cdn.sofifa.net/players/241/497/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,77,RC Strasbourg Alsace,https://cdn.sofifa.net/teams/76/30.png,€5.5M,€43K,1892,Right,1,2,3,High/ Medium,Lean (170-),Yes,"<span class=""pos pos28"">SUB",nan,"<a href=""/team/73/paris-saint-germain/"">Paris Saint-Germain</a>","Jun 30, 2023",170cm,62kg,nan,2,nan
1795_FIFA23,200724,Nacho Fernández,32,https://cdn.sofifa.net/players/200/724/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,82,82,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,€20M,€155K,1892,Right,2,4,2,Low/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB","Aug 1, 2010",nan,2023,180cm,76kg,€41M,6,nan
1796_FIFA23,244675,Sancet,22,https://cdn.sofifa.net/players/244/675/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,85,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,€17M,€24K,1892,Right,1,4,4,Medium/ Medium,Lean (185+),No,"<span class=""pos pos18"">CAM","Jul 1, 2017",nan,2024,188cm,72kg,€39.1M,8,nan
1797_FIFA23,255223,A. Adli,22,https://cdn.sofifa.net/players/255/223/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,84,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,€9.5M,€37K,1892,Left,1,3,4,High/ High,Lean (170-185),Yes,"<span class=""pos pos28"">SUB","Aug 26, 2021",nan,2026,174cm,60kg,€18.1M,21,nan
1798_FIFA23,199800,21 Z. Bergdich,31,https://cdn.sofifa.net/players/199/800/21_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,72,72,BB Erzurumspor,https://cdn.sofifa.net/teams/749/30.png,€1.7M,€10K,1892,Left,1,2,3,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB","Feb 1, 2021",nan,2021,178cm,69kg,€3.3M,21,nan
1799_FIFA23,232805,Bernardo,27,https://cdn.sofifa.net/players/232/805/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,71,72,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,€2M,€16K,1892,Left,1,3,3,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos28"">SUB","Jul 2, 2021",nan,2024,186cm,76kg,€3.2M,95,nan
1800_FIFA23,222836,R. Ledson,24,https://cdn.sofifa.net/players/222/836/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,72,77,Preston North End,https://cdn.sofifa.net/teams/1801/30.png,€3.2M,€19K,1892,Right,1,2,2,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB","May 17, 2018",nan,2023,175cm,69kg,€6.3M,18,nan
1801_FIFA23,211848,B. Zolinski,30,https://cdn.sofifa.net/players/211/848/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,68,1. FC Kaiserslautern,https://cdn.sofifa.net/teams/29/30.png,€1.2M,€6K,1892,Right,1,3,2,High/ High,Normal (170-185),No,"<span class=""pos pos28"">SUB","Jul 1, 2022",nan,2023,181cm,78kg,€1.9M,31,nan
1802_FIFA23,211382,22 I. Amadou,28,https://cdn.sofifa.net/players/211/382/22_60.png,France,https://cdn.sofifa.net/flags/fr.png,73,73,FC Metz,https://cdn.sofifa.net/teams/68/30.png,€2.7M,€15K,1892,Right,2,3,3,Low/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB","Jan 14, 2022",nan,2022,183cm,81kg,€5.4M,32,nan
1803_FIFA23,200536,22 N. Schulz,28,https://cdn.sofifa.net/players/200/536/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,75,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,€5M,€42K,1892,Left,2,2,3,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos29"">RES","Jul 1, 2019",nan,2024,181cm,83kg,€8.5M,14,nan
1804_FIFA23,243414,B. Williams,21,https://cdn.sofifa.net/players/243/414/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,73,78,Manchester United,https://cdn.sofifa.net/teams/11/30.png,€4.4M,€46K,1891,Right,1,2,3,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos29"">RES","Apr 30, 2018",nan,2024,182cm,63kg,€8.7M,33,nan
1805_FIFA23,198715,Sergio León,33,https://cdn.sofifa.net/players/198/715/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,73,73,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,€1.9M,€20K,1891,Right,2,4,3,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB","Aug 31, 2021",nan,2024,178cm,73kg,€4.2M,7,nan
1806_FIFA23,241464,Pau Torres,25,https://cdn.sofifa.net/players/241/464/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,83,89,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,€50.5M,€43K,1891,Left,2,3,2,Medium/ High,Lean (185+),Yes,"<span class=""pos pos6"">LCB","Jul 1, 2016",nan,2024,191cm,80kg,€116.2M,4,nan
1807_FIFA23,270046,L. Sadílek,26,https://cdn.sofifa.net/players/270/046/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,72,75,AC Sparta Praha,https://cdn.sofifa.net/teams/267/30.png,€3M,€850,1891,Right,1,3,2,High/ Medium,Lean (170-185),No,"<span class=""pos pos9"">RDM","Jul 2, 2022",nan,2027,179cm,64kg,€6.8M,18,nan
